Arreglo inicial: 
[40	20	18	2	36	32	25	6	26	37	21	39	27	29	7	4	5	14	11	10]
-----------------------------------------------------------------------------
Pos: 9	[2	6	18	20	21	25	26	27	32	36	37	39	40	29	7	4	5	14	11	10]
Pos: 10	[2	6	18	20	21	25	26	27	32	36	37	39	40	29	7	4	5	14	11	10]
Pos: 11	[2	6	18	20	21	25	26	27	32	36	37	39	40	29	7	4	5	14	11	10]
Pos: 12	[2	6	18	20	21	25	26	27	32	36	37	39	40	29	7	4	5	14	11	10]
Pos: 13	[2	6	18	20	21	25	26	27	32	36	37	39	40	29	7	4	5	14	11	10]
Pos: 12	[2	6	18	20	21	25	26	27	32	36	37	39	29	40	7	4	5	14	11	10]
Pos: 11	[2	6	18	20	21	25	26	27	32	36	37	29	39	40	7	4	5	14	11	10]
Pos: 10	[2	6	18	20	21	25	26	27	32	36	29	37	39	40	7	4	5	14	11	10]
Pos: 9	[2	6	18	20	21	25	26	27	32	29	36	37	39	40	7	4	5	14	11	10]
Pos: 8	[2	6	18	20	21	25	26	27	29	32	36	37	39	40	7	4	5	14	11	10]
Pos: 9	[2	6	18	20	21	25	26	27	29	32	36	37	39	40	7	4	5	14	11	10]
Pos: 10	[2	6	18	20	21	25	26	27	29	32	36	37	39	40	7	4	5	14	11	10]
Pos: 11	[2	6	18	20	21	25	26	27	29	32	36	37	39	40	7	4	5	14	11	10]
Pos: 12	[2	6	18	20	21	25	26	27	29	32	36	37	39	40	7	4	5	14	11	10]
Pos: 13	[2	6	18	20	21	25	26	27	29	32	36	37	39	40	7	4	5	14	11	10]
Pos: 14	[2	6	18	20	21	25	26	27	29	32	36	37	39	40	7	4	5	14	11	10]
Pos: 13	[2	6	18	20	21	25	26	27	29	32	36	37	39	7	40	4	5	14	11	10]
Pos: 12	[2	6	18	20	21	25	26	27	29	32	36	37	7	39	40	4	5	14	11	10]
Pos: 11	[2	6	18	20	21	25	26	27	29	32	36	7	37	39	40	4	5	14	11	10]
Pos: 10	[2	6	18	20	21	25	26	27	29	32	7	36	37	39	40	4	5	14	11	10]
Pos: 9	[2	6	18	20	21	25	26	27	29	7	32	36	37	39	40	4	5	14	11	10]
Pos: 8	[2	6	18	20	21	25	26	27	7	29	32	36	37	39	40	4	5	14	11	10]
Pos: 7	[2	6	18	20	21	25	26	7	27	29	32	36	37	39	40	4	5	14	11	10]
Pos: 6	[2	6	18	20	21	25	7	26	27	29	32	36	37	39	40	4	5	14	11	10]
Pos: 5	[2	6	18	20	21	7	25	26	27	29	32	36	37	39	40	4	5	14	11	10]
Pos: 4	[2	6	18	20	7	21	25	26	27	29	32	36	37	39	40	4	5	14	11	10]
Pos: 3	[2	6	18	7	20	21	25	26	27	29	32	36	37	39	40	4	5	14	11	10]
Pos: 2	[2	6	7	18	20	21	25	26	27	29	32	36	37	39	40	4	5	14	11	10]
Pos: 3	[2	6	7	18	20	21	25	26	27	29	32	36	37	39	40	4	5	14	11	10]
Pos: 4	[2	6	7	18	20	21	25	26	27	29	32	36	37	39	40	4	5	14	11	10]
Pos: 5	[2	6	7	18	20	21	25	26	27	29	32	36	37	39	40	4	5	14	11	10]
Pos: 6	[2	6	7	18	20	21	25	26	27	29	32	36	37	39	40	4	5	14	11	10]
Pos: 7	[2	6	7	18	20	21	25	26	27	29	32	36	37	39	40	4	5	14	11	10]
Pos: 8	[2	6	7	18	20	21	25	26	27	29	32	36	37	39	40	4	5	14	11	10]
Pos: 9	[2	6	7	18	20	21	25	26	27	29	32	36	37	39	40	4	5	14	11	10]
Pos: 10	[2	6	7	18	20	21	25	26	27	29	32	36	37	39	40	4	5	14	11	10]
Pos: 11	[2	6	7	18	20	21	25	26	27	29	32	36	37	39	40	4	5	14	11	10]
Pos: 12	[2	6	7	18	20	21	25	26	27	29	32	36	37	39	40	4	5	14	11	10]
Pos: 13	[2	6	7	18	20	21	25	26	27	29	32	36	37	39	40	4	5	14	11	10]
Pos: 14	[2	6	7	18	20	21	25	26	27	29	32	36	37	39	40	4	5	14	11	10]
Pos: 15	[2	6	7	18	20	21	25	26	27	29	32	36	37	39	40	4	5	14	11	10]
Pos: 14	[2	6	7	18	20	21	25	26	27	29	32	36	37	39	4	40	5	14	11	10]
Pos: 13	[2	6	7	18	20	21	25	26	27	29	32	36	37	4	39	40	5	14	11	10]
Pos: 12	[2	6	7	18	20	21	25	26	27	29	32	36	4	37	39	40	5	14	11	10]
Pos: 11	[2	6	7	18	20	21	25	26	27	29	32	4	36	37	39	40	5	14	11	10]
Pos: 10	[2	6	7	18	20	21	25	26	27	29	4	32	36	37	39	40	5	14	11	10]
Pos: 9	[2	6	7	18	20	21	25	26	27	4	29	32	36	37	39	40	5	14	11	10]
Pos: 8	[2	6	7	18	20	21	25	26	4	27	29	32	36	37	39	40	5	14	11	10]
Pos: 7	[2	6	7	18	20	21	25	4	26	27	29	32	36	37	39	40	5	14	11	10]
Pos: 6	[2	6	7	18	20	21	4	25	26	27	29	32	36	37	39	40	5	14	11	10]
Pos: 5	[2	6	7	18	20	4	21	25	26	27	29	32	36	37	39	40	5	14	11	10]
Pos: 4	[2	6	7	18	4	20	21	25	26	27	29	32	36	37	39	40	5	14	11	10]
Pos: 3	[2	6	7	4	18	20	21	25	26	27	29	32	36	37	39	40	5	14	11	10]
Pos: 2	[2	6	4	7	18	20	21	25	26	27	29	32	36	37	39	40	5	14	11	10]
Pos: 1	[2	4	6	7	18	20	21	25	26	27	29	32	36	37	39	40	5	14	11	10]
Pos: 2	[2	4	6	7	18	20	21	25	26	27	29	32	36	37	39	40	5	14	11	10]
Pos: 3	[2	4	6	7	18	20	21	25	26	27	29	32	36	37	39	40	5	14	11	10]
Pos: 4	[2	4	6	7	18	20	21	25	26	27	29	32	36	37	39	40	5	14	11	10]
Pos: 5	[2	4	6	7	18	20	21	25	26	27	29	32	36	37	39	40	5	14	11	10]
Pos: 6	[2	4	6	7	18	20	21	25	26	27	29	32	36	37	39	40	5	14	11	10]
Pos: 7	[2	4	6	7	18	20	21	25	26	27	29	32	36	37	39	40	5	14	11	10]
Pos: 8	[2	4	6	7	18	20	21	25	26	27	29	32	36	37	39	40	5	14	11	10]
Pos: 9	[2	4	6	7	18	20	21	25	26	27	29	32	36	37	39	40	5	14	11	10]
Pos: 10	[2	4	6	7	18	20	21	25	26	27	29	32	36	37	39	40	5	14	11	10]
Pos: 11	[2	4	6	7	18	20	21	25	26	27	29	32	36	37	39	40	5	14	11	10]
Pos: 12	[2	4	6	7	18	20	21	25	26	27	29	32	36	37	39	40	5	14	11	10]
Pos: 13	[2	4	6	7	18	20	21	25	26	27	29	32	36	37	39	40	5	14	11	10]
Pos: 14	[2	4	6	7	18	20	21	25	26	27	29	32	36	37	39	40	5	14	11	10]
Pos: 15	[2	4	6	7	18	20	21	25	26	27	29	32	36	37	39	40	5	14	11	10]
Pos: 16	[2	4	6	7	18	20	21	25	26	27	29	32	36	37	39	40	5	14	11	10]
Pos: 15	[2	4	6	7	18	20	21	25	26	27	29	32	36	37	39	5	40	14	11	10]
Pos: 14	[2	4	6	7	18	20	21	25	26	27	29	32	36	37	5	39	40	14	11	10]
Pos: 13	[2	4	6	7	18	20	21	25	26	27	29	32	36	5	37	39	40	14	11	10]
Pos: 12	[2	4	6	7	18	20	21	25	26	27	29	32	5	36	37	39	40	14	11	10]
Pos: 11	[2	4	6	7	18	20	21	25	26	27	29	5	32	36	37	39	40	14	11	10]
Pos: 10	[2	4	6	7	18	20	21	25	26	27	5	29	32	36	37	39	40	14	11	10]
Pos: 9	[2	4	6	7	18	20	21	25	26	5	27	29	32	36	37	39	40	14	11	10]
Pos: 8	[2	4	6	7	18	20	21	25	5	26	27	29	32	36	37	39	40	14	11	10]
Pos: 7	[2	4	6	7	18	20	21	5	25	26	27	29	32	36	37	39	40	14	11	10]
Pos: 6	[2	4	6	7	18	20	5	21	25	26	27	29	32	36	37	39	40	14	11	10]
Pos: 5	[2	4	6	7	18	5	20	21	25	26	27	29	32	36	37	39	40	14	11	10]
Pos: 4	[2	4	6	7	5	18	20	21	25	26	27	29	32	36	37	39	40	14	11	10]
Pos: 3	[2	4	6	5	7	18	20	21	25	26	27	29	32	36	37	39	40	14	11	10]
Pos: 2	[2	4	5	6	7	18	20	21	25	26	27	29	32	36	37	39	40	14	11	10]
Pos: 3	[2	4	5	6	7	18	20	21	25	26	27	29	32	36	37	39	40	14	11	10]
Pos: 4	[2	4	5	6	7	18	20	21	25	26	27	29	32	36	37	39	40	14	11	10]
Pos: 5	[2	4	5	6	7	18	20	21	25	26	27	29	32	36	37	39	40	14	11	10]
Pos: 6	[2	4	5	6	7	18	20	21	25	26	27	29	32	36	37	39	40	14	11	10]
Pos: 7	[2	4	5	6	7	18	20	21	25	26	27	29	32	36	37	39	40	14	11	10]
Pos: 8	[2	4	5	6	7	18	20	21	25	26	27	29	32	36	37	39	40	14	11	10]
Pos: 9	[2	4	5	6	7	18	20	21	25	26	27	29	32	36	37	39	40	14	11	10]
Pos: 10	[2	4	5	6	7	18	20	21	25	26	27	29	32	36	37	39	40	14	11	10]
Pos: 11	[2	4	5	6	7	18	20	21	25	26	27	29	32	36	37	39	40	14	11	10]
Pos: 12	[2	4	5	6	7	18	20	21	25	26	27	29	32	36	37	39	40	14	11	10]
Pos: 13	[2	4	5	6	7	18	20	21	25	26	27	29	32	36	37	39	40	14	11	10]
Pos: 14	[2	4	5	6	7	18	20	21	25	26	27	29	32	36	37	39	40	14	11	10]
Pos: 15	[2	4	5	6	7	18	20	21	25	26	27	29	32	36	37	39	40	14	11	10]
Pos: 16	[2	4	5	6	7	18	20	21	25	26	27	29	32	36	37	39	40	14	11	10]
Pos: 17	[2	4	5	6	7	18	20	21	25	26	27	29	32	36	37	39	40	14	11	10]
Pos: 16	[2	4	5	6	7	18	20	21	25	26	27	29	32	36	37	39	14	40	11	10]
Pos: 15	[2	4	5	6	7	18	20	21	25	26	27	29	32	36	37	14	39	40	11	10]
Pos: 14	[2	4	5	6	7	18	20	21	25	26	27	29	32	36	14	37	39	40	11	10]
Pos: 13	[2	4	5	6	7	18	20	21	25	26	27	29	32	14	36	37	39	40	11	10]
Pos: 12	[2	4	5	6	7	18	20	21	25	26	27	29	14	32	36	37	39	40	11	10]
Pos: 11	[2	4	5	6	7	18	20	21	25	26	27	14	29	32	36	37	39	40	11	10]
Pos: 10	[2	4	5	6	7	18	20	21	25	26	14	27	29	32	36	37	39	40	11	10]
Pos: 9	[2	4	5	6	7	18	20	21	25	14	26	27	29	32	36	37	39	40	11	10]
Pos: 8	[2	4	5	6	7	18	20	21	14	25	26	27	29	32	36	37	39	40	11	10]
Pos: 7	[2	4	5	6	7	18	20	14	21	25	26	27	29	32	36	37	39	40	11	10]
Pos: 6	[2	4	5	6	7	18	14	20	21	25	26	27	29	32	36	37	39	40	11	10]
Pos: 5	[2	4	5	6	7	14	18	20	21	25	26	27	29	32	36	37	39	40	11	10]
Pos: 6	[2	4	5	6	7	14	18	20	21	25	26	27	29	32	36	37	39	40	11	10]
Pos: 7	[2	4	5	6	7	14	18	20	21	25	26	27	29	32	36	37	39	40	11	10]
Pos: 8	[2	4	5	6	7	14	18	20	21	25	26	27	29	32	36	37	39	40	11	10]
Pos: 9	[2	4	5	6	7	14	18	20	21	25	26	27	29	32	36	37	39	40	11	10]
Pos: 10	[2	4	5	6	7	14	18	20	21	25	26	27	29	32	36	37	39	40	11	10]
Pos: 11	[2	4	5	6	7	14	18	20	21	25	26	27	29	32	36	37	39	40	11	10]
Pos: 12	[2	4	5	6	7	14	18	20	21	25	26	27	29	32	36	37	39	40	11	10]
Pos: 13	[2	4	5	6	7	14	18	20	21	25	26	27	29	32	36	37	39	40	11	10]
Pos: 14	[2	4	5	6	7	14	18	20	21	25	26	27	29	32	36	37	39	40	11	10]
Pos: 15	[2	4	5	6	7	14	18	20	21	25	26	27	29	32	36	37	39	40	11	10]
Pos: 16	[2	4	5	6	7	14	18	20	21	25	26	27	29	32	36	37	39	40	11	10]
Pos: 17	[2	4	5	6	7	14	18	20	21	25	26	27	29	32	36	37	39	40	11	10]
Pos: 18	[2	4	5	6	7	14	18	20	21	25	26	27	29	32	36	37	39	40	11	10]
Pos: 17	[2	4	5	6	7	14	18	20	21	25	26	27	29	32	36	37	39	11	40	10]
Pos: 16	[2	4	5	6	7	14	18	20	21	25	26	27	29	32	36	37	11	39	40	10]
Pos: 15	[2	4	5	6	7	14	18	20	21	25	26	27	29	32	36	11	37	39	40	10]
Pos: 14	[2	4	5	6	7	14	18	20	21	25	26	27	29	32	11	36	37	39	40	10]
Pos: 13	[2	4	5	6	7	14	18	20	21	25	26	27	29	11	32	36	37	39	40	10]
Pos: 12	[2	4	5	6	7	14	18	20	21	25	26	27	11	29	32	36	37	39	40	10]
Pos: 11	[2	4	5	6	7	14	18	20	21	25	26	11	27	29	32	36	37	39	40	10]
Pos: 10	[2	4	5	6	7	14	18	20	21	25	11	26	27	29	32	36	37	39	40	10]
Pos: 9	[2	4	5	6	7	14	18	20	21	11	25	26	27	29	32	36	37	39	40	10]
Pos: 8	[2	4	5	6	7	14	18	20	11	21	25	26	27	29	32	36	37	39	40	10]
Pos: 7	[2	4	5	6	7	14	18	11	20	21	25	26	27	29	32	36	37	39	40	10]
Pos: 6	[2	4	5	6	7	14	11	18	20	21	25	26	27	29	32	36	37	39	40	10]
Pos: 5	[2	4	5	6	7	11	14	18	20	21	25	26	27	29	32	36	37	39	40	10]
Pos: 6	[2	4	5	6	7	11	14	18	20	21	25	26	27	29	32	36	37	39	40	10]
Pos: 7	[2	4	5	6	7	11	14	18	20	21	25	26	27	29	32	36	37	39	40	10]
Pos: 8	[2	4	5	6	7	11	14	18	20	21	25	26	27	29	32	36	37	39	40	10]
Pos: 9	[2	4	5	6	7	11	14	18	20	21	25	26	27	29	32	36	37	39	40	10]
Pos: 10	[2	4	5	6	7	11	14	18	20	21	25	26	27	29	32	36	37	39	40	10]
Pos: 11	[2	4	5	6	7	11	14	18	20	21	25	26	27	29	32	36	37	39	40	10]
Pos: 12	[2	4	5	6	7	11	14	18	20	21	25	26	27	29	32	36	37	39	40	10]
Pos: 13	[2	4	5	6	7	11	14	18	20	21	25	26	27	29	32	36	37	39	40	10]
Pos: 14	[2	4	5	6	7	11	14	18	20	21	25	26	27	29	32	36	37	39	40	10]
Pos: 15	[2	4	5	6	7	11	14	18	20	21	25	26	27	29	32	36	37	39	40	10]
Pos: 16	[2	4	5	6	7	11	14	18	20	21	25	26	27	29	32	36	37	39	40	10]
Pos: 17	[2	4	5	6	7	11	14	18	20	21	25	26	27	29	32	36	37	39	40	10]
Pos: 18	[2	4	5	6	7	11	14	18	20	21	25	26	27	29	32	36	37	39	40	10]
Pos: 19	[2	4	5	6	7	11	14	18	20	21	25	26	27	29	32	36	37	39	40	10]
Pos: 18	[2	4	5	6	7	11	14	18	20	21	25	26	27	29	32	36	37	39	10	40]
Pos: 17	[2	4	5	6	7	11	14	18	20	21	25	26	27	29	32	36	37	10	39	40]
Pos: 16	[2	4	5	6	7	11	14	18	20	21	25	26	27	29	32	36	10	37	39	40]
Pos: 15	[2	4	5	6	7	11	14	18	20	21	25	26	27	29	32	10	36	37	39	40]
Pos: 14	[2	4	5	6	7	11	14	18	20	21	25	26	27	29	10	32	36	37	39	40]
Pos: 13	[2	4	5	6	7	11	14	18	20	21	25	26	27	10	29	32	36	37	39	40]
Pos: 12	[2	4	5	6	7	11	14	18	20	21	25	26	10	27	29	32	36	37	39	40]
Pos: 11	[2	4	5	6	7	11	14	18	20	21	25	10	26	27	29	32	36	37	39	40]
Pos: 10	[2	4	5	6	7	11	14	18	20	21	10	25	26	27	29	32	36	37	39	40]
Pos: 9	[2	4	5	6	7	11	14	18	20	10	21	25	26	27	29	32	36	37	39	40]
Pos: 8	[2	4	5	6	7	11	14	18	10	20	21	25	26	27	29	32	36	37	39	40]
Pos: 7	[2	4	5	6	7	11	14	10	18	20	21	25	26	27	29	32	36	37	39	40]
Pos: 6	[2	4	5	6	7	11	10	14	18	20	21	25	26	27	29	32	36	37	39	40]
Pos: 5	[2	4	5	6	7	10	11	14	18	20	21	25	26	27	29	32	36	37	39	40]
Pos: 6	[2	4	5	6	7	10	11	14	18	20	21	25	26	27	29	32	36	37	39	40]
Pos: 7	[2	4	5	6	7	10	11	14	18	20	21	25	26	27	29	32	36	37	39	40]
Pos: 8	[2	4	5	6	7	10	11	14	18	20	21	25	26	27	29	32	36	37	39	40]
Pos: 9	[2	4	5	6	7	10	11	14	18	20	21	25	26	27	29	32	36	37	39	40]
Pos: 10	[2	4	5	6	7	10	11	14	18	20	21	25	26	27	29	32	36	37	39	40]
Pos: 11	[2	4	5	6	7	10	11	14	18	20	21	25	26	27	29	32	36	37	39	40]
Pos: 12	[2	4	5	6	7	10	11	14	18	20	21	25	26	27	29	32	36	37	39	40]
Pos: 13	[2	4	5	6	7	10	11	14	18	20	21	25	26	27	29	32	36	37	39	40]
Pos: 14	[2	4	5	6	7	10	11	14	18	20	21	25	26	27	29	32	36	37	39	40]
Pos: 15	[2	4	5	6	7	10	11	14	18	20	21	25	26	27	29	32	36	37	39	40]
Pos: 16	[2	4	5	6	7	10	11	14	18	20	21	25	26	27	29	32	36	37	39	40]
Pos: 17	[2	4	5	6	7	10	11	14	18	20	21	25	26	27	29	32	36	37	39	40]
Pos: 18	[2	4	5	6	7	10	11	14	18	20	21	25	26	27	29	32	36	37	39	40]
Pos: 19	[2	4	5	6	7	10	11	14	18	20	21	25	26	27	29	32	36	37	39	40]
Arreglo ordenado: 
[2	4	5	6	7	10	11	14	18	20	21	25	26	27	29	32	36	37	39	40]
